,Performance Score,Trend Consistency Score,Total Score
BORLS (TRY),-20.02249976975761,367.95853859789844,347.93603882814085
PLTUR (TRY),13.09008008309258,178.9672995247559,192.05737960784847
BEYAZ (TRY),3.436003732172135,55.90788060775892,59.34388433993105
ESCAR (TRY),3.907983337843669,35.255026694121874,39.16301003196554
LIDER (TRY),6.040855286150249,31.044612011875458,37.085467298025705
