,Performance Score,Trend Consistency Score,Total Score
QNBFK (TRY),3.243207041550642,1.1986704717816077,4.4418775133322494
ISFIN (TRY),0.0,0.9432041649464243,0.9432041649464243
SEKFK (TRY),0.9136410536545647,0.004734505169067168,0.9183755588236319
VAKFN (TRY),0.3832832227879568,0.33464812508690944,0.7179313478748662
