,Performance Score,Trend Consistency Score,Total Score
ASUZU (TRY),-3.8377320340225562,42.8118578172704,38.97412578324784
TMSN (TRY),-4.424274589454615,23.537253725210853,19.112979135756238
TTRAK (TRY),-14.836811001680024,31.281553852012753,16.44474285033273
