,Performance Score,Trend Consistency Score,Total Score
FENER (TRY),-7.839211012397758,64.5876266434752,56.74841563107745
GSRAY (TRY),-0.3301680110681784,54.50362330213048,54.1734552910623
TSPOR (TRY),-13.900742357989092,61.8633890067659,47.96264664877681
BJKAS (TRY),-181.67145094083753,71.72030605351283,-109.9511448873247
