,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
EGSER (TRY),0.0036100323711576324,-37.94339443032389,-24.158783293565026,-4.352437214408634,18.671387133510162,-91.59108132678845,-0.20228380792338965,0.24903377989745343,1.0221939271338967,15715424.0,-1.2361129791666667,-1.2635471805555556
QUAGR (TRY),0.3275452994567243,-0.11266877468614327,-0.23476271529252746,-0.017972440068418215,0.21352907601340027,-1.1237602210115534,-0.1950796023546389,0.5687871898179877,-0.1944217614860258,3309044989.0,-1.1343502155303031,0.22054236704545455
SERNT (TRY),1.03686593446987,-0.08803926227578893,-0.14815386223657698,-0.012354495929537461,0.10461495916546049,0.2992101956317383,0.06838395314701656,1.19429745808735,-0.1331018844300534,-747919532.0,2.1347020333333333,-0.2841328633333333
KUTPO (TRY),0.9887706473115043,-0.07197641478389735,-0.2371473734624321,-0.01525388643721107,0.05934784557861371,0.07142915972040062,0.054586449752307524,0.02180799579943682,-1.7501979188275198,1738999161.0,5.827605294011544,-10.19946265732724
CGCAM (TRY),0.5445623535331388,-0.10796932379410527,-0.10605020608135994,0.0,0.054241627889337216,0.16805895924019956,0.0482623583706791,0.061079679897672885,-0.791348013329907,1197357007.0,1.1959376845238094,-0.9464029107142857
KLSER (TRY),0.0028631566789034876,-25.846204067309213,-55.01427471191806,-5.724191215392305,29.053218318921076,-129.2392295632425,-0.23788310473930746,0.7483704253420177,0.42823816623094224,-1822823469.0,-7.151327438182213,-3.062471348244173
BIENY (TRY),0.12794155119860237,-0.24963653906507896,-0.543530360608618,-0.10450789635238025,0.501239462789488,-2.040774154052489,-0.13139703973871195,0.21582969070530988,-0.39294260903631634,5479962298.0,-5.8239631689750695,2.2884832825484764
USAK (TRY),0.07579476251937468,-0.4767499745845175,-0.5374710452440821,-0.06873000007171307,0.0,-0.23423804053555966,-0.008015711887215187,0.4696878710648151,2.258604608507461,2009905785.0,-0.04751499836734694,-0.10731759428571429
