,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
KOCMT (TRY),0.07449939001229448,-0.14830004245450518,-0.003600189576070117,0.0,0.21801728953028685,0.052997745185670755,0.004428100564763855,0.03643511033753274,-4.606499710042933,3777667781.0,0.12466794505494505,-0.5742828527472528
BMSTL (TRY),0.33181637171625283,-0.10114443576877086,-0.28063539517929625,0.0,0.08797994975110232,-0.018764089820331394,-0.005352812107138166,0.6133662882281582,22.034906455046812,87460377.0,-0.07430010666666667,-1.6371959
OZYSR (TRY),0.2689531427209133,-0.11669137724341018,-0.2921591892444286,0.0,0.08226858384843534,-0.0512035500454119,-0.01552211155971668,0.7275969116483825,2.2120676321564123,635814093.0,-0.8792420930232558,-1.9449429748062015
MEGMT (TRY),0.16572743137322393,-0.12865503217262175,-0.16711472000988778,0.0,0.1171730310066279,0.14217527459386253,0.04775144097132673,0.9918897463472622,-0.21063014320032633,400610266.0,1.5947383811320754,-0.33589997358490564
