,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
TCELL (TRY),0.5178182253847711,-0.08412438987326383,-0.13310248913472936,0.0,0.576557310883506,0.28597301157949123,0.06832730435087825,0.5580691848963555,-2.0768789408855217,154029035000.0,10.69246590909091,-22.206957272727273
TTKOM (TRY),0.7354983865944672,-0.16625812627241496,-0.12354174722161748,-0.016617289909239823,0.3029599072437602,0.07112339802255448,0.03128928461245049,0.48276273265946695,-4.643480924227292,64456840000.0,2.4160414285714285,-11.218842285714286
IHAAS (TRY),-0.09410107636447015,2.282637936871574,0.21696620104480263,-0.0,-1.1973588012378702,1.8326537908742104,-0.14424158908081608,0.1145517996419905,0.09687541798977396,-518748543.0,-0.414726,-0.040176754601226994
NETAS (TRY),0.14162025935833147,-0.2203311597862991,-0.2823202209486742,-0.017529084360527993,0.1119477105819469,-0.2158976171947934,-0.03650881920877665,638.9381277777762,0.12104580538990706,-541253399.0,-4.325024235024235,-0.5235260418593752
ALCTL (TRY),0.24784220951268696,-0.11592935084198815,-0.10937838087008785,0.0,0.02618708210040128,0.22780776861105528,0.05946989979024016,0.05661488790935398,-0.02290253064335841,225510019.0,6.6251616634417525,-0.15173296801417813
KRONT (TRY),1.703677047556746,-0.09018831268458288,-0.23924595690622394,-0.2013874345945576,0.10419948685010348,-0.07996252402030957,-0.05990126576773784,0.22536816233839665,3.644243816288654,209734976.0,-0.49909973099509386,-1.8188411083902016
