,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
KRVGD (TRY),0.5846639439495828,-0.14039868217973878,-0.27202549528158443,-0.0065129249840872785,0.07892363760304127,-0.013408086492944508,-0.007077902303125552,0.9025928569616193,19.22013630800669,2046144000.0,-0.04123287037037037,-0.7925013888888889
KENT (TRY),0.2231082293005453,-0.189503753557845,-0.4642999630584843,0.0,0.20213372821856754,-0.26443864281304125,-0.0710458415844643,0.06258162736745991,0.48192605796923155,4333033269.0,-3.5196085,-1.69619105
KERVT (TRY),0.4730064277344864,-0.061876275065369475,-0.21102262197123073,-0.002517243069541709,0.04657816009621762,0.1277885928621647,0.0543586434528341,0.42693380172765244,1.409182829992247,2453743860.0,2.2828152703927493,3.216904083081571
ULKER (TRY),0.596123270985528,-0.045390056633671585,-0.17155215196781662,-0.008280580028372687,0.0363161224844772,0.14761852139680431,0.07595148464342304,1.5346905214618642,0.046378375135362145,12525174000.0,20.04061460804385,0.9294511422350762
VANGD (TRY),0.020218990107767766,-1.6911393442736837,0.0,0.0,0.6368377468491263,-3.163090975530796,-0.04074092627878044,0.0,0.5618372901368435,24924586.0,-0.36424688,-0.20464748
PINSU (TRY),0.9770843782069368,-0.09780140080964293,-0.3421426204096059,-0.002879452131808143,0.10505326216332694,0.018004059107608734,0.011541735941411637,0.20897854777449168,-2.696547621049909,398519081.0,0.12109148421166027,-0.3265289536803551
ATAKP (TRY),0.3092074950318921,-0.1417497494312181,0.0,0.0,0.23153761845520973,0.18182110175083563,0.032173822680871954,0.06914383529689626,-3.48488417962902,1410748178.0,1.31840047417272,-4.59447295485991
OFSYM (TRY),0.25603863302576285,-0.02795719077234121,-0.11038238895025385,0.0,0.016595283805195725,0.08774210647203727,0.0633210209980526,0.46522161747681506,-1.2803322354301196,999896075.0,2.438174639316239,-3.1216735863247864
AEFES (TRY),0.7867398655639646,-0.10423952320885904,-0.24886728238831224,0.0,0.06293041662240768,0.07206567860664491,0.037241083904124346,0.9362427390608736,-1.4225522699695938,89632389000.0,22.15332077925368,-31.514256761891893
AVOD (TRY),0.20918940805011532,-0.300810735308168,-0.16470484541908545,0.0,0.14745617876021166,-0.9832381717451772,-0.1291834903340354,0.6100924432266693,-1.0297135595036493,-74077597.0,-1.0704314851851853,1.1022378148148149
