,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
YGGYO (TRY),1.3421555523924922,-0.01918412623070447,-0.006488931393058303,0.0,0.1260625933389971,-0.17106035080013535,-0.026962382051648186,0.02260070288998558,1.9093886106937896,14127658499.0,-2.164895701058201,-4.133627194940476
HLGYO (TRY),1.492214185159968,-0.06149684015264134,-0.03736337348047463,0.0,0.005474872408145452,0.4628259634224071,0.025508012248412364,0.2622978617547245,-0.9598777693480569,13268284579.0,0.33201840489130435,-0.31869708586956524
DZGYO (TRY),0.9344272936106609,-0.1803330514445474,-0.007445016277869306,0.0,0.026858099410954246,1.0617901655033453,0.10000622160158733,0.0022102149034907382,-1.4496167097661863,694197559.0,1.1964102775,-1.73433633
KUYAS (TRY),0.741015591114567,-0.08094802386823144,-0.0042356271506276836,0.0,0.010374339520035811,0.0910593513525591,0.0352078223723908,0.3747476597759325,-0.5981536647461289,953446360.0,0.92992692,-0.5562391951440803
TRGYO (TRY),1.195534848803488,-0.0235599451380928,-0.0053953960552860615,0.0,0.0065346083453802295,0.5757508310921047,0.07460237724442556,0.020593908848380908,1.673792139610203,75878153000.0,8.611405,14.413702
EYGYO (TRY),0.8905898681701181,-0.044089898131250665,-0.011121367346686053,0.0,0.004335023852198884,0.07861569771319458,0.039983120890899136,0.4561945530534325,-0.07928177964989398,909819236.0,0.60189996,-0.0477197
ADESE (TRY),0.9092067281481524,-0.22782434525011783,0.0,0.0,0.0890729145627146,1.2254489833703628,0.03487206622669684,0.019653415561152233,-0.4967422152249717,3761692000.0,0.577828373015873,-0.287031746031746
KGYO (TRY),0.2942036572250732,-0.9781135351801021,-0.0007010187205985343,0.0,0.06373335878955745,-0.7755255460598893,-0.011264891463982827,0.00933585193245297,0.01681962235044487,-2314550288.0,-1.1207386695472963,-0.018850401175325555
KZGYO (TRY),1.0742349484129103,-0.3091810411927365,-0.06454541121754119,0.0,0.002245168669824893,0.2521713369322298,0.018063679198586632,0.10989808328337425,0.593081833315931,8116128114.0,1.18480681,0.702687395
DAPGM (TRY),1.5689352478722185,-0.011931083642575255,-0.013975595991120018,0.0,0.0029889544830028415,0.07776952269556832,0.03613656019466146,0.22399969692610816,-0.032721260377368735,5049714965.0,0.31245623698113206,-0.010223961886792452
SRVGY (TRY),1.28313863642247,-0.07620623341836852,-0.0015698506053468577,0.0,0.003800635561585821,1.2128420974739007,0.0595852757766063,0.028863134494040734,-0.024662592829856705,15580380240.0,38.19424042307692,-0.941969
TDGYO (TRY),1.0918323449012899,-0.25015647692524895,-0.015865591699403228,0.0,0.03426366767890533,-0.09555604633430818,-0.021019007271747474,0.007647526500694674,-0.1701919912731382,-132617964.0,-0.09244155072463768,0.015732811594202898
ISGYO (TRY),0.6788965679084954,-0.08943103160521111,-0.02514447822906248,0.0,0.007640052160621147,0.3246013337619947,0.01871716843622835,0.10950275345485389,2.0187133794138923,16751140226.0,0.9304090617992178,1.8782292213820078
